TAXONOMIC ORDER,COMMON NAME,OBSERVATION COUNT,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED
30714,Brambling,1,47.5257183,-122.0479976,3/22/15,13:20:00
30714,Brambling,1,47.5257183,-122.0479976,3/2/15,17:07:00
30714,Brambling,1,47.5257183,-122.0479976,3/2/15,9:00:00
30714,Brambling,1,47.5257183,-122.0479976,3/2/15,9:00:00
30714,Brambling,1,47.5257183,-122.0479976,3/2/15,17:07:00
30714,Brambling,1,47.5257183,-122.0479976,3/2/15,11:22:00
30714,Brambling,1,47.5257183,-122.0479976,3/1/15,15:25:00
30714,Brambling,1,47.5257183,-122.0479976,3/11/15,9:54:00
30714,Brambling,1,47.5257183,-122.0479976,3/14/15,11:45:00
30714,Brambling,1,47.5257183,-122.0479976,3/23/15,14:40:00
30714,Brambling,1,47.525634,-122.046729,3/24/15,15:45:00
30714,Brambling,1,47.525634,-122.046729,3/24/15,15:45:00
30714,Brambling,1,47.5257183,-122.0479976,3/3/15,11:30:00
30714,Brambling,1,47.5257183,-122.0479976,3/20/15,8:00:00
30714,Brambling,1,47.5223551,-122.041872,3/5/15,12:00:00
30714,Brambling,1,47.5325598,-122.0286655,3/6/15,11:45:00
30714,Brambling,1,47.525684,-122.046842,3/6/15,9:02:00
30714,Brambling,1,47.5257183,-122.0479976,3/16/15,10:40:00
30714,Brambling,1,47.5257183,-122.0479976,3/16/15,9:30:00
30714,Brambling,1,47.5257183,-122.0479976,3/26/15,13:00:00
30714,Brambling,1,47.5257183,-122.0479976,3/6/15,9:39:00
30714,Brambling,1,47.5257183,-122.0479976,3/27/15,14:25:00
30714,Brambling,1,47.5257183,-122.0479976,4/1/15,13:00:00
30714,Brambling,1,47.5257183,-122.0479976,4/2/15,10:58:00
30714,Brambling,1,47.5257183,-122.0479976,4/1/15,12:45:00
30714,Brambling,1,47.5257183,-122.0479976,4/2/15,14:13:00
30714,Brambling,1,47.5257183,-122.0479976,4/2/15,15:35:00
30714,Brambling,1,47.5257183,-122.0479976,4/2/15,14:02:00
